Name,Created,Runtime,End Time,Hostname,ID,Notes,State,Tags,adv_epochs,adv_lr,adversarial_train,batch_size,dataset_name,dis_d_model,dis_dropout,dis_epochs,dis_feed_forward,dis_lambda,dis_minibatch,dis_num_encoder_layers,dis_num_heads,dis_pretrain,dis_wgan,gen_d_model,gen_dim_feedforward,gen_dropout,gen_epochs,gen_max_lr,gen_num_encoder_layers,gen_num_heads,gen_pretrain,gen_train_size,generated_num,max_len,properties,roll_num,save_name,seed,update_rate,adv/R_mean,adv/R_std,adv/advantage_mean,adv/baseline,adv/dis_acc,adv/dis_acc_fake,adv/dis_acc_real,adv/dis_loss,adv/entropy,adv/grad_norm,adv/logp_mean,adv/logp_std,adv/lr,adv/pg_loss_mean,adv/pg_loss_sum,adv/raw_mean_reward,epoch,global_step,pre_dis/train_acc,pre_dis/train_loss,pre_dis/val_acc,pre_dis/val_loss,pre_gen/train_loss,pre_gen/val_loss,prop/diversity,prop/novelty,prop/objective,prop/uniqueness,prop/validity,prop/vol_nhoc_max,prop/vol_nhoc_mean,prop/vol_nhoc_min,prop/vol_nhoc_std,rl_dis/train_acc,rl_dis/train_loss,rl_dis/val_acc,rl_dis/val_loss,trainer/global_step
TenGAN_0.3_vol_nhoc_roll8,2025-08-11T13:03:24.000Z,76577,2025-08-12T10:19:41.000Z,node-d00a-086.myriad.ucl.ac.uk,3rpb6lax,-,finished,"sge_job=222039, task=14",80,3.44974130611918E-05,true,32,combinedSet_10k,90,0.298460287380423,15,192,0.3,false,4,5,true,false,160,1024,0.123897765341758,60,0.000133580477791825,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.881980970154971,0.10651096701622,0.112581357359886,0.106510974466801,0.430878159129713,0.3125,0.0625,0.28125,0.790275752544403,0.510971784591675,67.3106002807617,-0.515454471111298,0.745620787143707,2.51486141216088E-05,0.047668281942606,48.8123207092285,0.537389099597931,0,80,0.552515983581543,0.685307443141937,0.566783368587494,0.680149435997009,0.596689283847809,0.591623485088348,0.881855118748795,0.946680885097307,0.763172932354741,0.791350210970464,0.949519230769231,0.925539211421122,0.564157167468352,0.0288219343743645,0.193031133488252,0.546955823898315,0.685159087181091,0.55927962064743,0.679108917713165,45039
TenGAN_0.7_vol_nhoc_roll8,2025-08-10T19:05:56.000Z,106626,2025-08-12T00:43:02.000Z,node-d00a-237.myriad.ucl.ac.uk,oxxthcob,-,finished,"sge_job=221061, task=19",80,2.60854536294035E-05,true,64,combinedSet_10k,90,0.168280015450863,15,96,0.7,false,4,5,true,false,160,1024,0.0628166200639912,60,0.00069369092287292,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.859212083324257,0.0240874737501144,0.0570364482700825,0.0240874756127596,0.500908466779815,0.265625,0.0625,0.546875,0.820018708705902,0.516807496547699,46.6135559082031,-0.542789220809937,0.762650847434998,1.90162956958352E-05,0.0122812893241644,30.6540985107422,0.524995982646942,0,80,0.535724222660065,0.69020676612854,0.512256145477295,0.703570544719696,0.556644439697266,0.579979062080383,0.890664664594681,0.965073128137961,0.762213002166712,0.96604808097849,0.949919871794872,0.937652501177783,0.465011964961118,0.00919370536728809,0.176886808250774,0.535946607589722,0.68897807598114,0.521760880947113,0.692750632762909,22559
TenGAN_0.7_vol_nhoc_roll8,2025-08-09T11:54:42.000Z,75952,2025-08-10T09:00:34.000Z,node-d00a-117.myriad.ucl.ac.uk,ade2xwg7,-,finished,"sge_job=212338, task=51",80,4.33347917016657E-05,true,32,combinedSet_10k,90,0.328765637066925,15,288,0.7,false,4,5,true,false,160,1024,0.0952559185975128,60,0.000227328601740671,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.838790199107517,0.0409237742424011,0.0441230311989784,0.0409237779676914,0.454451550968338,0.546875,0.3125,0.40625,0.701051354408264,0.503835499286652,29.0938320159912,-0.516406655311585,0.739026367664337,3.15910631505143E-05,0.0196101143956184,21.3358039855957,0.495375365018845,0,80,0.515929937362671,0.692906677722931,0.520260155200958,0.691529333591461,0.581292986869812,0.584315598011017,0.87647312930444,0.923954829408938,0.762091919677314,0.877596204533474,0.950020032051282,0.952967547398798,0.529444266196438,0.0167848450180146,0.190314375859583,0.512093424797058,0.694437503814697,0.515257656574249,0.693313777446747,45039
TenGAN_0.5_vol_nhoc_roll8,2025-08-10T23:14:57.000Z,96604,2025-08-12T02:05:01.000Z,node-d00a-235.myriad.ucl.ac.uk,8zv8777e,-,finished,"sge_job=222039, task=2",80,5.60745074169783E-05,true,32,combinedSet_10k,70,0.238417841999296,15,224,0.5,false,4,5,true,false,128,1024,0.162455463495547,60,0.000311276858435537,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.755731954424312,0.0964846387505531,0.0897205099463463,0.0964846387505531,0.428151055389638,0.375,0.375,0.5625,0.780967533588409,0.50776869058609,53.0539855957031,-0.517865717411041,0.746662080287933,4.08783159069772E-05,0.0435477122664452,45.986385345459,0.52463573217392,0,80,0.546955823898315,0.685468792915344,0.545272648334503,0.683829307556152,0.59423953294754,0.589661478996277,0.882464552575542,0.940656412740705,0.761030693140687,0.865967488201363,0.955028044871795,0.929543887521926,0.521750759944787,0.0239445185527814,0.202878617106472,0.540339171886444,0.687300503253937,0.538769364356995,0.685221195220947,45039
TenGAN_0.3_vol_nhoc_roll8,2025-08-11T12:56:16.000Z,101722,2025-08-12T17:11:38.000Z,node-d00a-129.myriad.ucl.ac.uk,nv8pafvr,-,finished,"sge_job=222039, task=13",80,8.48897080678991E-05,true,64,combinedSet_10k,90,0.240720917168789,15,224,0.3,false,4,5,true,false,160,1024,0.155842005734479,60,0.000281251885986041,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.707344856867192,0.164173468947411,0.130949184298515,0.164173483848572,0.44927625709274,0.3671875,0.28125,0.46875,0.748775243759155,0.375870227813721,105.632392883301,-0.398551285266876,0.755355179309845,6.18845971814985E-05,0.0614898428320885,129.866546630859,0.61344975233078,0,80,0.534278571605682,0.689247846603394,0.532266139984131,0.689183652400971,0.586272716522217,0.576143145561218,0.872843702270423,0.957894736842105,0.76000772110704,0.519781144781145,0.951923076923077,0.929624050859828,0.685219823494436,0.0750726024155969,0.153528162674948,0.53105366230011,0.689475119113922,0.545272648334503,0.688732206821442,22559
TenGAN_0.3_vol_nhoc_roll8,2025-08-09T05:20:11.000Z,78949,2025-08-10T03:16:00.000Z,node-d00a-072.myriad.ucl.ac.uk,jxc0emq8,-,finished,"sge_job=212338, task=21",80,9.84880730117342E-05,true,64,combinedSet_10k,70,0.178800193551629,15,96,0.3,false,4,5,true,false,128,1024,0.194994840293772,60,5.60913080680896E-05,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.70593335156782,0.268190145492554,0.154381632804871,0.268190145492554,0.409215969500717,0.296875,0.03125,0.3125,1.25189971923828,0.302253782749176,226.027252197266,-0.283918648958206,0.760072112083435,7.17978052255543E-05,0.0708445906639099,190.430252075195,0.677406072616577,0,80,0.626855731010437,0.644020140171051,0.642821431159973,0.640468835830689,0.650115549564362,0.628503322601318,0.798630102486795,0.996213808463252,0.759102522833396,0.500278551532033,0.898938301282051,0.896015628075008,0.700040976444821,0,0.132931932373288,0.627022504806519,0.643520951271057,0.647323668003082,0.637040734291077,22559
TenGAN_0.1_vol_nhoc_roll8,2025-08-10T20:33:12.000Z,91501,2025-08-11T21:58:13.000Z,node-d00a-063.myriad.ucl.ac.uk,oeo97ipv,-,finished,"sge_job=221061, task=23",80,3.63299329317484E-05,true,64,combinedSet_10k,70,0.326882192380024,15,160,0.1,false,4,5,true,false,160,1024,0.101967866358778,60,0.000294461180386317,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.846473870430525,0.154497697949409,0.175035685300827,0.154497712850571,0.38775326595842,0.359375,0.203125,0.6875,0.815856039524078,0.478672504425049,181.995422363281,-0.488095611333847,0.72904759645462,2.64845211072446E-05,0.0594700574874878,125.600761413574,0.54225093126297,0,80,0.522212982177734,0.691396057605743,0.516258120536804,0.692483246326447,0.571496188640595,0.572078108787537,0.872220557938079,0.911760688430542,0.756720985109875,0.785599313231033,0.93339342948718,0.937652501177783,0.57642574720031,0.0122973511256075,0.208218022409065,0.521545708179474,0.692040264606476,0.526763379573822,0.69171541929245,22559
TenGAN_0.3_vol_nhoc_roll8,2025-08-10T21:16:55.000Z,100514,2025-08-12T01:12:09.000Z,node-d00a-053.myriad.ucl.ac.uk,iye9fa4n,-,finished,"sge_job=221061, task=40",80,4.46663299741547E-05,true,32,combinedSet_10k,90,0.335051343645311,15,128,0.3,false,4,5,true,false,160,1024,0.102762826595588,60,0.000359666293082831,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.869085759411327,0.085851363837719,0.156872630119324,0.085851363837719,0.406863033885595,0.640625,0.78125,0.5625,0.645347356796265,0.538132250308991,82.8115997314453,-0.542762756347656,0.818265974521637,3.25617545511588E-05,0.044739380478859,48.6764450073242,0.492714375257492,0,80,0.526716709136963,0.692747890949249,0.522261142730713,0.691566109657288,0.582931399345398,0.584011614322662,0.880964507658887,0.921761594292041,0.755217354654647,0.842470722354648,0.966543123309626,0.927498631882991,0.52265566665846,0.0202726396725938,0.201773057496413,0.527161538600922,0.6914302110672,0.520760357379913,0.691271007061005,45039
TenGAN_0.3_vol_nhoc_roll8,2025-08-10T17:54:32.000Z,94168,2025-08-11T20:04:00.000Z,node-d00a-250.myriad.ucl.ac.uk,igwwvraa,-,finished,"sge_job=221061, task=16",80,3.34239311998549E-05,true,64,combinedSet_10k,90,0.299989108004285,15,192,0.3,false,4,5,true,false,128,1024,0.0690458357099764,60,0.000203302334763626,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.808898649912796,0.14385212957859,0.124633491039276,0.143852144479752,0.432792722170568,0.421875,0.4375,0.53125,0.724583387374878,0.506510734558106,130.538986206055,-0.489022791385651,0.73110818862915,2.43660458446942E-05,0.063189871609211,121.324554443359,0.576644837856293,0,80,0.525967538356781,0.691278100013733,0.519759893417358,0.689934432506561,0.57533073425293,0.577681839466095,0.879033638933601,0.928213689482471,0.754881485354407,0.694163506110409,0.950721153846154,0.927265985442313,0.6006545386665,0.0288219343743645,0.188860055019841,0.523131668567658,0.691334009170532,0.525762856006622,0.689204514026642,22479
TenGAN_0.9_vol_nhoc_roll8,2025-08-09T21:21:30.000Z,101521,2025-08-11T01:33:31.000Z,node-d00a-053.myriad.ucl.ac.uk,25qbasxh,-,finished,"sge_job=214492, task=21",80,7.55278169948261E-05,true,96,combinedSet_10k,110,0.251734735344546,15,256,0.9,false,4,5,true,false,160,1024,0.143695027994241,60,0.000225392609474624,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.737834763566212,0.0683848187327385,0.0114825405180454,0.0683848410844803,0.537852961329929,0.255208343267441,0,0.20833332836628,0.893857777118683,0.041461955755949,126.593101501465,-0.0357264429330826,0.253274172544479,5.50597785892282E-05,0.00241993996314704,13.9388542175293,0.606237769126892,0,80,0.535223782062531,0.687905251979828,0.544772386550903,0.685862541198731,0.589292407035828,0.605645716190338,0.287105433877005,0.947368421052632,0.754076597491536,0.00195473251028807,0.973557692307692,0.957710228157966,0.923751070793534,0.65869148235279,0.0712672386677903,0.543452858924866,0.686642944812775,0.553776860237122,0.68653792142868,15039
TenGAN_0.5_vol_nhoc_roll8,2025-08-10T18:55:55.000Z,88667,2025-08-11T19:33:42.000Z,node-d00a-149.myriad.ucl.ac.uk,zvp2myap,-,finished,"sge_job=221061, task=21",80,4.02834683208638E-05,true,32,combinedSet_10k,90,0.241590975338919,15,352,0.5,false,4,5,true,false,160,1024,0.199000648880702,60,0.000362454035376157,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.740012554487254,0.0722106099128723,0.0857711732387543,0.0722106173634529,0.427319641851821,0.21875,0.09375,0.34375,0.87187397480011,0.498120754957199,38.5428009033203,-0.512350022792816,0.723646938800812,2.93666484059097E-05,0.0349594876170158,41.392032623291,0.499530285596848,0,80,0.552682816982269,0.681508898735046,0.552776396274567,0.683574855327606,0.597950160503388,0.589115619659424,0.884035030890263,0.94422265313106,0.752147844266083,0.925374709731898,0.948918269230769,0.927260738458519,0.471111794618345,0.00919370536728809,0.201320131902703,0.550847947597504,0.683492422103882,0.543771862983704,0.684038758277893,45039
TenGAN_0.7_vol_nhoc_roll8,2025-08-10T15:19:08.000Z,106769,2025-08-11T20:58:37.000Z,node-d00a-020.myriad.ucl.ac.uk,8op0x7l5,-,finished,"sge_job=221061, task=14",80,2.96304354129477E-05,true,32,combinedSet_10k,90,0.301378617226203,15,288,0.7,false,4,5,true,false,160,1024,0.0928838552877727,60,0.000153853330497539,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.760103796946585,0.0351091399788857,0.0506824217736721,0.0351091362535954,0.457612576845051,0.421875,0.34375,0.25,0.808721005916596,0.527570426464081,37.8857536315918,-0.524470329284668,0.722584009170532,2.16005874160388E-05,0.0187393892556429,19.7887954711914,0.492721736431122,0,80,0.522157371044159,0.692217350006104,0.519259631633759,0.692104935646057,0.585165202617645,0.585169434547424,0.879660673485747,0.930410493077484,0.750953515859551,0.869666244190959,0.948317307692308,0.926227225657392,0.503186767168501,0.0152069371038594,0.191185995009955,0.51754242181778,0.693185389041901,0.524762392044067,0.691406786441803,45039
TenGAN_0.1_vol_nhoc_roll8,2025-08-11T12:56:23.000Z,119268,2025-08-12T22:04:11.000Z,node-d00a-035.myriad.ucl.ac.uk,skqrs6qg,-,finished,"sge_job=222039, task=21",80,6.13718089269974E-05,true,64,combinedSet_10k,90,0.250089414159221,15,128,0.1,false,4,5,true,false,128,1024,0.101863739812768,60,0.00035731848519538,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.861963644946324,0.14843088388443,0.194196954369545,0.148430868983269,0.400090996190249,0.265625,0.09375,0.296875,0.774181067943573,0.440029889345169,170.617980957031,-0.446568250656128,0.736546158790588,4.47400487077811E-05,0.0727353692054749,158.272155761719,0.548521876335144,0,80,0.509924948215485,0.694876074790955,0.515257656574249,0.692578136920929,0.572858154773712,0.573862850666046,0.86329452362525,0.905939054726368,0.74969631411217,0.693028768451676,0.92958733974359,0.953339351414323,0.609963203819608,0.0245165446124037,0.20458007188105,0.512371420860291,0.693519234657288,0.508254110813141,0.693935453891754,22559
TenGAN_0.7_vol_nhoc_roll8,2025-08-09T22:25:36.000Z,85846,2025-08-10T22:16:22.000Z,node-d00a-212.myriad.ucl.ac.uk,t3y1cuxs,-,finished,"sge_job=214492, task=32",80,4.25181671616416E-05,true,32,combinedSet_10k,90,0.166221834400862,15,384,0.7,false,4,5,true,false,96,1024,0.0617992986336934,60,0.000552040180484624,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.725812345868465,0.0408461205661297,0.0551702044904232,0.0408461168408394,0.457171887803525,0.28125,0.03125,0.5625,0.768483221530914,0.540065288543701,32.2891387939453,-0.535374462604523,0.696853160858154,3.09957438608367E-05,0.0201560705900192,21.9298038482666,0.498017996549606,0,80,0.521934926509857,0.69163990020752,0.496248126029968,0.695937633514404,0.567140519618988,0.58750331401825,0.885291156500639,0.933288560555182,0.747672224135884,0.940421052631579,0.951522435897436,0.949523820454657,0.456564535797611,0.0195810460000471,0.205630736560743,0.513983845710754,0.693733513355255,0.490745365619659,0.693370997905731,45039
TenGAN_0.3_vol_nhoc_roll8,2025-08-09T12:01:54.000Z,56408,2025-08-10T03:42:02.000Z,node-d00a-115.myriad.ucl.ac.uk,18hulpt3,-,finished,"sge_job=212338, task=52",80,7.64614025465749E-05,true,32,combinedSet_10k,70,0.152924114786369,15,192,0.3,false,4,5,true,false,160,1024,0.155062465649732,60,7.44288985403372E-05,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.862100679233009,0.275364696979523,0.0599327050149441,0.275364726781845,0.443715931638194,0.28125,0,0.4375,0.995314002037049,0.314907759428024,125.930305480957,-0.268545091152191,0.605590105056763,5.57403624564531E-05,0.0694824382662773,91.1609573364258,0.719080626964569,0,80,0.562746703624725,0.678934693336487,0.593796908855438,0.66632091999054,0.620355904102325,0.60681676864624,0.821660465927538,0.993419387496836,0.747650577012105,0.415021008403361,0.953716690042076,0.910601096297148,0.688047899559126,0.0953873905086248,0.127426247560014,0.568084537982941,0.679759681224823,0.593296647071838,0.66851681470871,45039
TenGAN_0.5_vol_nhoc_roll8,2025-08-09T20:50:04.000Z,80511,2025-08-10T19:11:55.000Z,node-d00a-072.myriad.ucl.ac.uk,aqxk6o9r,-,finished,"sge_job=214492, task=17",80,8.96029981842733E-05,true,32,combinedSet_10k,90,0.157493684854012,15,224,0.5,false,4,5,true,false,96,1024,0.176178228394505,60,0.000313569745820647,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.879870837450492,0.138750702142715,0.0885071009397507,0.138750687241554,0.443726548715993,0.5,0.5,0.34375,0.701710104942322,0.424931704998016,56.5426368713379,-0.41406661272049,0.729668140411377,6.53205856763353E-05,0.05384236946702,58.5804977416992,0.58247721195221,0,80,0.55162638425827,0.682285010814667,0.547273635864258,0.683473885059357,0.606346130371094,0.595752954483032,0.875446032231774,0.952321595512621,0.74659074130559,0.667498699947998,0.963040865384615,0.924633287327472,0.575046272841357,0.013804047038688,0.182011326084408,0.548067808151245,0.684600055217743,0.556778371334076,0.683245837688446,45039
TenGAN_0.5_vol_nhoc_roll8,2025-08-11T17:26:33.000Z,78534,2025-08-12T15:15:27.000Z,node-d00a-081.myriad.ucl.ac.uk,cjupyv3p,-,finished,"sge_job=222039, task=24",80,3.86451642332106E-05,true,32,combinedSet_10k,90,0.284374196163189,15,160,0.5,false,4,5,true,false,160,1024,0.124501111997555,60,0.000318655824951915,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.888192382601023,0.0541620291769505,0.0983454510569572,0.0541620291769505,0.429833163200095,0.625,0.59375,0.40625,0.661934196949005,0.53626936674118,59.2688674926758,-0.560189008712769,0.781775534152985,2.81723247260106E-05,0.0257096011191607,27.9720458984375,0.483995199203491,0,80,0.52054488658905,0.692242026329041,0.525262653827667,0.69068056344986,0.581525921821594,0.58279949426651,0.879415441868813,0.917112922002328,0.745901230577758,0.90041928721174,0.955528846153846,0.929543887521926,0.478222548760437,0.00919370536728809,0.214855280024237,0.509535729885101,0.694240987300873,0.524262130260468,0.691004037857056,45039
TenGAN_0.5_vol_nhoc_roll8,2025-08-09T17:12:41.000Z,110747,2025-08-10T23:58:28.000Z,node-d00a-157.myriad.ucl.ac.uk,zlf3qtt5,-,finished,"sge_job=214492, task=8",80,2.02925201413075E-05,true,64,combinedSet_10k,110,0.237587818341306,15,320,0.5,false,4,5,true,false,128,1024,0.112917712666669,60,0.000427843491225589,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.841991711745252,0.0353514216840267,0.0881998240947723,0.0353514216840267,0.428848099752026,0.2890625,0.0625,0.515625,0.769937992095947,0.458809047937393,65.709358215332,-0.463049918413162,0.704964935779572,1.47932471830131E-05,0.0166958868503571,41.6729354858398,0.464199513196945,0,80,0.511036992073059,0.69340717792511,0.508754372596741,0.692522346973419,0.572172164916992,0.571669101715088,0.883174697916684,0.928612352469348,0.745591284445681,0.914683995388324,0.955629006410256,0.951961325154312,0.464515533980238,0.0159469061956462,0.216169991202075,0.50820130109787,0.693177103996277,0.50975489616394,0.692355394363403,22559
TenGAN_0.7_vol_nhoc_roll8,2025-08-09T10:10:04.000Z,79200,2025-08-10T08:10:04.000Z,node-d00a-119.myriad.ucl.ac.uk,dyxrwu06,-,finished,"sge_job=212338, task=47",80,3.27687801307566E-05,true,32,combinedSet_10k,90,0.275857280082666,15,128,0.7,false,4,5,true,false,160,1024,0.190133841447958,60,0.000174342855777239,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.88755797005145,0.090891420841217,0.0554373152554035,0.090891420841217,0.463102708212405,0.296875,0.09375,0.625,0.81606924533844,0.509586751461029,51.0385856628418,-0.520672142505646,0.780430853366852,2.38884407153216E-05,0.0451844595372677,49.1606903076172,0.553994119167328,0,80,0.555240452289581,0.683240711688995,0.557278633117676,0.679413139820099,0.608050525188446,0.595263361930847,0.883168969673902,0.950703316556975,0.742742262272028,0.808282048607489,0.960236378205128,0.898793844062303,0.497244783995274,0.00919370536728809,0.184429142642123,0.546955823898315,0.685437083244324,0.56028014421463,0.680770874023438,45039
TenGAN_0.1_vol_nhoc_roll8,2025-08-09T12:23:44.000Z,72715,2025-08-10T08:35:39.000Z,node-d00a-118.myriad.ucl.ac.uk,g4piq379,-,finished,"sge_job=212338, task=57",80,7.79703966345676E-05,true,32,combinedSet_10k,70,0.22643141999506,15,352,0.1,false,4,5,true,false,160,1024,0.178854138999807,60,0.000256647808103403,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.719623083163719,0.153057008981705,0.181026741862297,0.153057008981705,0.385795384369105,0.640625,0.84375,0.75,0.616620004177094,0.505726516246796,94.3602600097656,-0.522700548171997,0.800049185752869,0.0000568404191465998,0.0681886151432991,72.0071792602539,0.538852393627167,0,80,0.549791514873505,0.6832674741745,0.558279156684876,0.679902672767639,0.597712159156799,0.591007471084595,0.873695666327273,0.909373060211049,0.741750228414292,0.694396551724138,0.92948717948718,0.943963446890999,0.587747175324547,0.0288219343743645,0.206164160053531,0.546232998371124,0.685230433940888,0.550775408744812,0.682618916034699,45039
TenGAN_0.1_vol_nhoc_roll8,2025-08-09T07:33:26.000Z,79752,2025-08-10T05:42:38.000Z,node-d00a-109.myriad.ucl.ac.uk,v54tche5,-,finished,"sge_job=212338, task=26",80,9.5037419360373E-05,true,64,combinedSet_10k,90,0.288395253721451,15,128,0.1,false,4,5,true,false,96,1024,0.0500811893385434,60,0.000179074192664711,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.75906049644606,0.237660184502602,0.106007285416126,0.23766016960144,0.466543235784187,0.4140625,0.390625,0.28125,0.72217071056366,0.402868449687958,124.807334899902,-0.387214004993439,0.718369841575623,6.92822787137119E-05,0.0838867500424385,150.325057983398,0.704203486442566,0,80,0.522046148777008,0.691914975643158,0.515257656574249,0.691405594348908,0.581772804260254,0.584450125694275,0.864450024186226,0.959447799827437,0.740920344554766,0.359900631404617,0.967648237179487,0.887359150921101,0.708802527181144,0.0628738252481713,0.13826054827001,0.525271058082581,0.69202995300293,0.534267127513886,0.690459787845612,22559
TenGAN_0.7_vol_nhoc_roll8,2025-08-11T00:10:12.000Z,94195,2025-08-12T02:20:07.000Z,node-d00a-248.myriad.ucl.ac.uk,sjnxsgiv,-,finished,"sge_job=222039, task=3",80,2.74130737318744E-05,true,96,combinedSet_10k,70,0.335189181889235,15,288,0.7,false,4,5,true,false,160,1024,0.170626172792575,60,0.000102790951189744,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.793620081136633,0.114861987531185,0.0245186276733875,0.114861987531185,0.506693604889124,0.265625,0,0.125,1.10220170021057,0.108475878834724,96.5620574951172,-0.106597900390625,0.585693538188934,1.99841307505364E-05,0.012389924377203,71.365966796875,0.621555626392365,0,80,0.59438419342041,0.667197227478027,0.624812424182892,0.658531606197357,0.618576288223267,0.627619564533234,0.380616759336548,0.992391304347826,0.740332533164179,0.0995994370466602,0.925272964038866,0.957710228157966,0.84219948019377,0.00919370536728809,0.140148290170593,0.592048943042755,0.66739946603775,0.61030513048172,0.660029768943787,15039
TenGAN_0.5_vol_nhoc_roll8,2025-08-10T22:21:39.000Z,78942,2025-08-11T20:17:21.000Z,node-d00a-139.myriad.ucl.ac.uk,bomhr95d,-,finished,"sge_job=221061, task=36",80,5.99014211202139E-05,true,64,combinedSet_10k,70,0.228432611471313,15,320,0.5,false,4,5,true,false,160,1024,0.182667533491167,60,0.00016600835125118,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.781781409950728,0.143965721130371,0.0891990214586258,0.143965721130371,0.459242477887112,0.296875,0.0625,0.375,0.88051038980484,0.246980413794518,67.7040328979492,-0.244230136275291,0.705010831356049,4.3668135996636E-05,0.033625915646553,90.3864593505859,0.603208184242249,0,80,0.556272268295288,0.682294011116028,0.572286128997803,0.683901131153107,0.606220960617065,0.593090951442719,0.78612658883762,0.990975254730713,0.739543697895025,0.349974528782476,0.983072916666667,0.89456876901068,0.686847894647636,0.00919370536728809,0.106924041657643,0.545318067073822,0.684639692306519,0.568284153938294,0.683867394924164,22479
TenGAN_0.3_vol_nhoc_roll8,2025-08-11T13:21:28.000Z,151681,2025-08-13T07:29:29.000Z,node-d00a-120.myriad.ucl.ac.uk,lj6wp6w0,-,finished,"sge_job=222039, task=16",80,9.01072541757788E-05,true,96,combinedSet_10k,90,0.229165659967867,15,192,0.3,false,4,5,true,false,160,1024,0.114148938923684,60,0.000184755970984371,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.753267056903019,0.166562229394913,0.0916807577013969,0.166562214493752,0.4804904665911,0.328125,0.0520833320915699,0.385416656732559,0.832046926021576,0.172070935368538,99.0686721801758,-0.171772137284279,0.768639445304871,6.56881882941428E-05,0.020716730505228,119.328369140625,0.647052764892578,0,80,0.533084988594055,0.689005494117737,0.550775408744812,0.685502409934998,0.586626172065735,0.605085730552673,0.677773333889063,0.98443579766537,0.739198654188654,0.257371759207745,0.900230391665832,0.91806812688724,0.776977661202161,0.173646660228757,0.0797090519862526,0.537978231906891,0.688406944274902,0.565282642841339,0.686282992362976,15039
TenGAN_0.5_vol_nhoc_roll8,2025-08-09T21:21:32.000Z,61011,2025-08-10T14:18:23.000Z,node-d00a-114.myriad.ucl.ac.uk,qv5u46u5,-,finished,"sge_job=214492, task=20",80,8.08657687698038E-05,true,32,combinedSet_10k,110,0.199775315379328,15,160,0.5,false,4,5,true,false,160,1024,0.069179648961443,60,5.01365782252825E-05,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.767095522707907,0.169382631778717,0.0863765403628349,0.169382646679878,0.511497546199372,0.28125,0,0.25,0.934595942497253,0.151727706193924,92.4005584716797,-0.179094448685646,0.776256442070007,5.8951145433187E-05,0.0216955877840519,41.6555290222168,0.6808802485466,0,80,0.553770005702972,0.683080077171326,0.576288163661957,0.678650438785553,0.607097983360291,0.603570461273193,0.682832335868182,0.996749288906948,0.738811306048159,0.292906450845037,0.841799418895902,0.926054738434311,0.781300685796453,0.360832519933043,0.0722160944574932,0.554437279701233,0.682379186153412,0.551275610923767,0.677394866943359,44959
TenGAN_0.3_vol_nhoc_roll8,2025-08-10T23:30:57.000Z,92190,2025-08-12T01:07:27.000Z,node-d00a-135.myriad.ucl.ac.uk,lyi815ab,-,finished,"sge_job=221061, task=37",80,5.48163745104478E-05,true,64,combinedSet_10k,90,0.272739680585366,15,160,0.3,false,4,5,true,false,96,1024,0.0923982383563701,60,5.9997995012455E-05,4,4,true,10000,10000,60,vol_nhoc,8,66,27,0.835792200219019,0.225793406367302,0.12719614803791,0.225793421268463,0.453805951239768,0.2734375,0,0.328125,1.04877197742462,0.189966395497322,112.39151763916,-0.189706146717072,0.679930090904236,3.99611370181164E-05,0.036746934056282,141.10823059082,0.679599344730377,0,80,0.568227291107178,0.678450584411621,0.565782904624939,0.716649353504181,0.631358623504639,0.618853688240051,0.75423336693354,0.996100097497563,0.738015497116658,0.333405569400802,0.924656848011221,0.901612777983844,0.717957485336853,0,0.095552922871783,0.581850528717041,0.67181271314621,0.602801382541657,0.671156585216522,22479
